,start time,end time,phone,word
80,76100000,76400000,NG,CONQUERORS
81,76400000,76900000,K,CONQUERORS
82,76900000,77200000,ER0,CONQUERORS
83,77200000,77500000,ER0,CONQUERORS
84,77500000,77800000,Z,CONQUERORS
85,77800000,77800000,sp,CONQUERORS
86,77800000,81200000,EY1,A
87,81200000,81200000,sp,A
88,81200000,81600000,B,BAT
89,81600000,82900000,AE1,BAT
90,82900000,84800000,T,BAT
91,84800000,84800000,sp,BAT
92,84800000,85300000,F,FEARING
93,85300000,85700000,IH1,FEARING
94,85700000,86000000,R,FEARING
95,86000000,86300000,IH0,FEARING
96,86300000,86600000,NG,FEARING
97,86600000,86600000,sp,FEARING
98,86600000,86900000,DH,THE
99,86900000,89500000,AH1,THE
100,89500000,89500000,sp,THE
101,89500000,91000000,AH0,UNCERTAIN
102,91000000,91300000,N,UNCERTAIN
103,91300000,91600000,S,UNCERTAIN
104,91600000,96800000,ER1,UNCERTAIN
105,96800000,98200000,T,UNCERTAIN
106,98200000,100500000,AH0,UNCERTAIN
107,100500000,100900000,N,UNCERTAIN
108,100900000,100900000,sp,UNCERTAIN
109,100900000,102800000,IH1,ISSUES
110,102800000,103100000,SH,ISSUES
111,103100000,104200000,UW0,ISSUES
112,104200000,104900000,Z,ISSUES
113,104900000,104900000,sp,ISSUES
114,104900000,107000000,AH0,OF
115,107000000,107300000,V,OF
116,107300000,107300000,sp,OF
117,107300000,107600000,DH,THE
118,107600000,109400000,AH1,THE
119,109400000,109400000,sp,THE
120,109400000,109700000,F,FIGHT
121,109700000,111300000,AY1,FIGHT
122,111300000,114500000,T,FIGHT
123,114500000,114500000,sp,FIGHT
124,114500000,116000000,AO1,ALWAYS
125,116000000,116300000,L,ALWAYS
126,116300000,117100000,W,ALWAYS
127,117100000,118100000,EY2,ALWAYS
128,118100000,118400000,Z,ALWAYS
129,118400000,118400000,sp,ALWAYS
130,118400000,118700000,F,FOUGHT
131,118700000,119000000,AO1,FOUGHT
132,119000000,119600000,T,FOUGHT
133,119600000,119600000,sp,FOUGHT
134,119600000,121100000,AA1,ON
135,121100000,121400000,N,ON
136,121400000,121400000,sp,ON
137,121400000,121700000,DH,THE
138,121700000,125000000,AH0,THE
139,125000000,125000000,sp,THE
140,125000000,125500000,S,SIDE
141,125500000,127500000,AY1,SIDE
142,127500000,128200000,D,SIDE
143,128200000,128200000,sp,SIDE
144,128200000,128700000,HH,WHICH
145,128700000,129400000,W,WHICH
146,129400000,130600000,IH1,WHICH
147,130600000,130900000,CH,WHICH
148,130900000,130900000,sp,WHICH
149,130900000,131700000,HH,HE
150,131700000,132200000,IY1,HE
151,132200000,132200000,sp,HE
152,132200000,133300000,TH,THOUGHT
153,133300000,134500000,AO1,THOUGHT
154,134500000,135900000,T,THOUGHT
155,135900000,135900000,sp,THOUGHT
156,135900000,136500000,W,WAS
157,136500000,136900000,AH0,WAS
158,136900000,137200000,Z,WAS
159,137200000,137200000,sp,WAS
160,137200000,137500000,DH,THE
161,137500000,137900000,AH0,THE
162,137900000,137900000,sp,THE
163,137900000,138200000,S,STRONGEST
164,138200000,139600000,T,STRONGEST
165,139600000,139900000,R,STRONGEST
166,139900000,141400000,AO1,STRONGEST
167,141400000,141700000,NG,STRONGEST
168,141700000,142200000,G,STRONGEST
169,142200000,142900000,AH0,STRONGEST
170,142900000,143500000,S,STRONGEST
171,143500000,143800000,T,STRONGEST
172,143800000,143800000,sp,STRONGEST
173,143800000,144500000,HH,WHEN
174,144500000,144800000,W,WHEN
175,144800000,145300000,IH1,WHEN
176,145300000,149700000,N,WHEN
177,149700000,149700000,sp,WHEN
178,149700000,150600000,P,PEACE
179,150600000,150900000,IY1,PEACE
180,150900000,151700000,S,PEACE
181,151700000,151700000,sp,PEACE
182,151700000,152200000,W,WAS
183,152200000,152800000,AA1,WAS
184,152800000,153100000,Z,WAS
185,153100000,153100000,sp,WAS
186,153100000,153400000,P,PROCLAIMED
187,153400000,153700000,R,PROCLAIMED
188,153700000,154100000,OW0,PROCLAIMED
189,154100000,155200000,K,PROCLAIMED
190,155200000,155500000,L,PROCLAIMED
191,155500000,156100000,EY1,PROCLAIMED
192,156100000,156400000,M,PROCLAIMED
193,156400000,156700000,D,PROCLAIMED
194,156700000,156700000,sp,PROCLAIMED
195,156700000,157200000,HH,HIS
196,157200000,157700000,IH1,HIS
197,157700000,158000000,Z,HIS
198,158000000,158000000,sp,HIS
199,158000000,158300000,D,DECEITFUL
200,158300000,159000000,AH0,DECEITFUL
201,159000000,159600000,S,DECEITFUL
202,159600000,160100000,IY1,DECEITFUL
203,160100000,160400000,T,DECEITFUL
204,160400000,160700000,F,DECEITFUL
205,160700000,161000000,AH0,DECEITFUL
206,161000000,162300000,L,DECEITFUL
207,162300000,162300000,sp,DECEITFUL
208,162300000,162600000,K,CONDUCT
209,162600000,164000000,AA1,CONDUCT
210,164000000,165300000,N,CONDUCT
211,165300000,165800000,D,CONDUCT
212,165800000,166200000,AH0,CONDUCT
213,166200000,166900000,K,CONDUCT
214,166900000,167200000,T,CONDUCT
215,167200000,167200000,sp,CONDUCT
216,167200000,167700000,W,WAS
217,167700000,172600000,AH0,WAS
218,172600000,172900000,Z,WAS
219,172900000,172900000,sp,WAS
220,172900000,173800000,AH0,APPARENT
221,173800000,174200000,P,APPARENT
222,174200000,176500000,EH1,APPARENT
223,176500000,176900000,R,APPARENT
224,176900000,178000000,AH0,APPARENT
225,178000000,178400000,N,APPARENT
226,178400000,178900000,T,APPARENT
227,178900000,178900000,sp,APPARENT
228,178900000,179300000,T,TO
229,179300000,180800000,UW1,TO
230,180800000,180800000,sp,TO
231,180800000,181100000,B,BOTH
232,181100000,183200000,OW1,BOTH
233,183200000,183500000,TH,BOTH
234,183500000,183500000,sp,BOTH
235,183500000,185300000,K,COMBATANTS
236,185300000,186000000,AH0,COMBATANTS
237,186000000,186300000,M,COMBATANTS
238,186300000,186600000,B,COMBATANTS
239,186600000,188000000,AE1,COMBATANTS
240,188000000,188300000,T,COMBATANTS
241,188300000,189700000,AH0,COMBATANTS
242,189700000,190100000,N,COMBATANTS
243,190100000,190400000,T,COMBATANTS
244,190400000,190700000,S,COMBATANTS
245,190700000,190700000,sp,COMBATANTS
246,190700000,191000000,DH,THEREFORE
247,191000000,192100000,EH1,THEREFORE
248,192100000,192400000,R,THEREFORE
249,192400000,192700000,F,THEREFORE
250,192700000,193600000,AO2,THEREFORE
251,193600000,194400000,R,THEREFORE
252,194400000,194400000,sp,THEREFORE
253,194400000,194800000,B,BEING
254,194800000,196500000,IY1,BEING
255,196500000,196800000,IH0,BEING
256,196800000,202000000,NG,BEING
257,202000000,202000000,sp,BEING
258,202000000,202500000,K,CONDEMNED
259,202500000,203700000,AH0,CONDEMNED
260,203700000,204000000,N,CONDEMNED
261,204000000,204300000,D,CONDEMNED
262,204300000,204900000,EH1,CONDEMNED
263,204900000,205200000,M,CONDEMNED
264,205200000,205500000,D,CONDEMNED
265,205500000,205500000,sp,CONDEMNED
266,205500000,205800000,B,BY
267,205800000,206100000,AY1,BY
268,206100000,206100000,sp,BY
269,206100000,206400000,B,BOTH
270,206400000,208300000,OW1,BOTH
271,208300000,209800000,TH,BOTH
272,209800000,209800000,sp,BOTH
273,209800000,210200000,F,FOR
274,210200000,212700000,ER0,FOR
275,212700000,212700000,sp,FOR
276,212700000,213700000,HH,HIS
277,213700000,214500000,IH1,HIS
278,214500000,214800000,Z,HIS
279,214800000,214800000,sp,HIS
280,214800000,215100000,T,TREACHERY
281,215100000,215400000,R,TREACHERY
282,215400000,216600000,EH1,TREACHERY
283,216600000,217200000,CH,TREACHERY
284,217200000,221200000,ER0,TREACHERY
285,221200000,221500000,IY0,TREACHERY
286,221500000,221500000,sp,TREACHERY
287,221500000,221800000,HH,HE
288,221800000,223100000,IY1,HE
289,223100000,223100000,sp,HE
290,223100000,224600000,W,WAS
291,224600000,225000000,AH0,WAS
292,225000000,225500000,Z,WAS
293,225500000,225500000,sp,WAS
294,225500000,227000000,D,DRIVEN
295,227000000,227500000,R,DRIVEN
296,227500000,227800000,IH1,DRIVEN
297,227800000,228100000,V,DRIVEN
298,228100000,228800000,AH0,DRIVEN
299,228800000,229100000,N,DRIVEN
300,229100000,229100000,sp,DRIVEN
301,229100000,229400000,F,FORTH
302,229400000,230200000,AO1,FORTH
303,230200000,231200000,R,FORTH
304,231200000,234000000,TH,FORTH
305,234000000,234000000,sp,FORTH
306,234000000,234600000,F,FROM
307,234600000,234900000,ER0,FROM
308,234900000,235500000,M,FROM
309,235500000,235500000,sp,FROM
310,235500000,236400000,DH,THE
311,236400000,243000000,AH0,THE
312,243000000,243000000,sp,THE
313,243000000,245300000,L,LIGHT
314,245300000,246000000,AY1,LIGHT
315,246000000,246300000,T,LIGHT
316,246300000,246300000,sp,LIGHT
317,246300000,246700000,AH0,OF
318,246700000,247000000,V,OF
319,247000000,247000000,sp,OF
320,247000000,247400000,D,DAY
321,247400000,248200000,EY1,DAY
322,248200000,248200000,sp,DAY
323,248200000,249100000,AH0,AND
324,249100000,249400000,N,AND
325,249400000,249900000,D,AND
326,249900000,249900000,sp,AND
327,249900000,250200000,HH,HENCEFORTH
328,250200000,250500000,EH1,HENCEFORTH
329,250500000,250900000,N,HENCEFORTH
330,250900000,251200000,S,HENCEFORTH
331,251200000,251500000,F,HENCEFORTH
332,251500000,254300000,AO1,HENCEFORTH
333,254300000,254600000,R,HENCEFORTH
334,254600000,257900000,TH,HENCEFORTH
335,257900000,257900000,sp,HENCEFORTH
336,257900000,258300000,K,CONCEALED
337,258300000,258800000,AH0,CONCEALED
338,258800000,259200000,N,CONCEALED
339,259200000,259500000,S,CONCEALED
340,259500000,259800000,IY1,CONCEALED
341,259800000,260700000,L,CONCEALED
342,260700000,261500000,D,CONCEALED
343,261500000,261500000,sp,CONCEALED
344,261500000,262500000,HH,HIMSELF
345,262500000,265000000,IH0,HIMSELF
346,265000000,265800000,M,HIMSELF
347,265800000,266700000,S,HIMSELF
348,266700000,269400000,EH1,HIMSELF
349,269400000,269700000,L,HIMSELF
350,269700000,270700000,F,HIMSELF
351,270700000,270700000,sp,HIMSELF
352,270700000,272700000,IH1,IN
353,272700000,273800000,N,IN
354,273800000,273800000,sp,IN
355,273800000,274300000,D,DARK
356,274300000,277000000,AA1,DARK
357,277000000,279500000,R,DARK
358,279500000,280100000,K,DARK
359,280100000,280100000,sp,DARK
360,280100000,280600000,HH,HIDING
361,280600000,281300000,AY1,HIDING
362,281300000,281700000,D,HIDING
363,281700000,282600000,IH0,HIDING
364,282600000,283800000,NG,HIDING
365,283800000,283800000,sp,HIDING
366,283800000,284200000,P,PLACES
367,284200000,284500000,L,PLACES
368,284500000,285200000,EY1,PLACES
369,285200000,285500000,S,PLACES
370,285500000,286200000,AH0,PLACES
371,286200000,287500000,Z,PLACES
372,287500000,287500000,sp,PLACES
373,287500000,287900000,F,FLYING
374,287900000,288200000,L,FLYING
375,288200000,291500000,AY1,FLYING
376,291500000,291800000,IH0,FLYING
377,291800000,292100000,NG,FLYING
378,292100000,292100000,sp,FLYING
379,292100000,294600000,AO1,ALWAYS
380,294600000,295600000,L,ALWAYS
381,295600000,295900000,W,ALWAYS
382,295900000,296400000,EY2,ALWAYS
383,296400000,296700000,Z,ALWAYS
384,296700000,296700000,sp,ALWAYS
385,296700000,298300000,AH0,ALONE
386,298300000,298700000,L,ALONE
387,298700000,301000000,OW1,ALONE
388,301000000,301600000,N,ALONE
389,301600000,301600000,sp,ALONE
390,301600000,303000000,AE1,AND
391,303000000,303900000,N,AND
392,303900000,312000000,D,AND
393,312000000,312000000,sp,AND
394,312000000,314100000,AE1,AT
395,314100000,314400000,T,AT
396,314400000,314400000,sp,AT
397,314400000,314800000,N,NIGHT
398,314800000,316400000,AY1,NIGHT
399,316400000,317500000,T,NIGHT
400,317500000,317500000,sp,NIGHT
401,317500000,318500000,HH,HE
402,318500000,319500000,IY1,HE
403,319500000,319500000,sp,HE
404,319500000,320200000,W,WINDS
405,320200000,320600000,IH1,WINDS
406,320600000,321400000,N,WINDS
407,321400000,321700000,D,WINDS
408,321700000,322000000,Z,WINDS
409,322000000,322000000,sp,WINDS
410,322000000,322600000,AH1,UP
411,322600000,323000000,P,UP
412,323000000,323000000,sp,UP
413,323000000,325100000,HH,WHO
414,325100000,326400000,UW1,WHO
415,326400000,326400000,sp,WHO
416,326400000,326800000,P,PLAYS
417,326800000,328300000,L,PLAYS
418,328300000,328800000,EY1,PLAYS
419,328800000,329100000,Z,PLAYS
420,329100000,329100000,sp,PLAYS
421,329100000,329400000,B,BOTH
422,329400000,330200000,OW1,BOTH
423,330200000,330500000,TH,BOTH
424,330500000,330500000,sp,BOTH
425,330500000,330800000,S,SIDES
426,330800000,331100000,AY1,SIDES
427,331100000,331400000,D,SIDES
428,331400000,331700000,Z,SIDES
429,331700000,331700000,sp,SIDES
430,331700000,335100000,AH0,AGAINST
431,335100000,336700000,G,AGAINST
432,336700000,337300000,EH1,AGAINST
433,337300000,337800000,N,AGAINST
434,337800000,338700000,S,AGAINST
435,338700000,339000000,T,AGAINST
436,339000000,339000000,sp,AGAINST
437,339000000,339300000,DH,THE
438,339300000,340000000,AH0,THE
439,340000000,340000000,sp,THE
440,340000000,340600000,M,MIDDLE
441,340600000,341200000,IH1,MIDDLE
442,341200000,341500000,D,MIDDLE
443,341500000,342800000,AH0,MIDDLE
444,342800000,343400000,L,MIDDLE
445,343400000,343400000,sp,MIDDLE
446,343400000,348800000,sil,sil
