,start time,end time,phone,word
256,195100000,195400000,CH,CHAMBER
257,195400000,195700000,EY1,CHAMBER
258,195700000,196000000,M,CHAMBER
259,196000000,196300000,B,CHAMBER
260,196300000,197300000,ER0,CHAMBER
261,197300000,197300000,sp,CHAMBER
262,197300000,197600000,V,VENUS
263,197600000,198900000,IY1,VENUS
264,198900000,199200000,N,VENUS
265,199200000,199500000,AH0,VENUS
266,199500000,199800000,S,VENUS
267,199800000,199800000,sp,VENUS
268,199800000,200400000,W,WISHING
269,200400000,200800000,IH1,WISHING
270,200800000,201100000,SH,WISHING
271,201100000,201500000,IH0,WISHING
272,201500000,201800000,NG,WISHING
273,201800000,201800000,sp,WISHING
274,201800000,202100000,T,TO
275,202100000,202800000,AH0,TO
276,202800000,202800000,sp,TO
277,202800000,203200000,D,DISCOVER
278,203200000,203700000,IH0,DISCOVER
279,203700000,204200000,S,DISCOVER
280,204200000,205400000,K,DISCOVER
281,205400000,207100000,AH1,DISCOVER
282,207100000,207400000,V,DISCOVER
283,207400000,209300000,ER0,DISCOVER
284,209300000,209300000,sp,DISCOVER
285,209300000,210100000,IH0,IF
286,210100000,210600000,F,IF
287,210600000,210600000,sp,IF
288,210600000,210900000,DH,THE
289,210900000,211600000,AH0,THE
290,211600000,211600000,sp,THE
291,211600000,212500000,K,CAT
292,212500000,214700000,AE1,CAT
293,214700000,215000000,T,CAT
294,215000000,215000000,sp,CAT
295,215000000,216100000,IH0,IN
296,216100000,216600000,N,IN
297,216600000,216600000,sp,IN
298,216600000,217300000,HH,HER
299,217300000,217800000,ER0,HER
300,217800000,217800000,sp,HER
301,217800000,218500000,CH,CHANGE
302,218500000,218800000,EY1,CHANGE
303,218800000,219100000,N,CHANGE
304,219100000,219400000,JH,CHANGE
305,219400000,219400000,sp,CHANGE
306,219400000,220000000,AH0,OF
307,220000000,220400000,V,OF
308,220400000,220400000,sp,OF
309,220400000,221100000,SH,SHAPE
310,221100000,221400000,EY1,SHAPE
311,221400000,221700000,P,SHAPE
312,221700000,221700000,sp,SHAPE
313,221700000,223200000,HH,HAD
314,223200000,224600000,AE1,HAD
315,224600000,227900000,D,HAD
316,227900000,227900000,sp,HAD
317,227900000,229200000,AO1,ALSO
318,229200000,229600000,L,ALSO
319,229600000,229900000,S,ALSO
320,229900000,230800000,OW0,ALSO
321,230800000,230800000,sp,ALSO
322,230800000,231300000,CH,CHANGED
323,231300000,232200000,EY1,CHANGED
324,232200000,232500000,N,CHANGED
325,232500000,232800000,JH,CHANGED
326,232800000,233100000,D,CHANGED
327,233100000,233100000,sp,CHANGED
328,233100000,233800000,HH,HER
329,233800000,235200000,ER0,HER
330,235200000,235200000,sp,HER
331,235200000,235500000,HH,HABITS
332,235500000,235800000,AE1,HABITS
333,235800000,236100000,B,HABITS
334,236100000,236400000,AH0,HABITS
335,236400000,236700000,T,HABITS
336,236700000,237000000,S,HABITS
337,237000000,237000000,sp,HABITS
338,237000000,239200000,L,LET
339,239200000,240300000,EH1,LET
340,240300000,240600000,T,LET
341,240600000,240600000,sp,LET
342,240600000,240900000,D,DOWN
343,240900000,241300000,AW1,DOWN
344,241300000,242300000,N,DOWN
345,242300000,242300000,sp,DOWN
346,242300000,244500000,EY1,A
347,244500000,244500000,sp,A
348,244500000,244800000,M,MOUSE
349,244800000,245100000,AW1,MOUSE
350,245100000,246700000,S,MOUSE
351,246700000,246700000,sp,MOUSE
352,246700000,248100000,IH0,IN
353,248100000,249300000,N,IN
354,249300000,249300000,sp,IN
355,249300000,249600000,DH,THE
356,249600000,251700000,AH1,THE
357,251700000,251700000,sp,THE
358,251700000,252400000,M,MIDDLE
359,252400000,254100000,IH1,MIDDLE
360,254100000,254400000,D,MIDDLE
361,254400000,256400000,AH0,MIDDLE
362,256400000,256700000,L,MIDDLE
363,256700000,256700000,sp,MIDDLE
364,256700000,257200000,AH0,OF
365,257200000,257500000,V,OF
366,257500000,257500000,sp,OF
367,257500000,257800000,DH,THE
368,257800000,258300000,AH0,THE
369,258300000,258300000,sp,THE
370,258300000,260100000,R,ROOM
371,260100000,264100000,UW1,ROOM
372,264100000,268800000,M,ROOM
373,268800000,268800000,sp,ROOM
374,268800000,269100000,DH,THE
375,269100000,269900000,AH0,THE
376,269900000,269900000,sp,THE
377,269900000,270700000,K,CAT
378,270700000,272800000,AE1,CAT
379,272800000,273100000,T,CAT
380,273100000,273100000,sp,CAT
381,273100000,273700000,K,QUITE
382,273700000,274000000,W,QUITE
383,274000000,274800000,AY1,QUITE
384,274800000,275400000,T,QUITE
385,275400000,275400000,sp,QUITE
386,275400000,275700000,F,FORGETFUL
387,275700000,278700000,AO0,FORGETFUL
388,278700000,279300000,R,FORGETFUL
389,279300000,280200000,G,FORGETFUL
390,280200000,281600000,EH1,FORGETFUL
391,281600000,281900000,T,FORGETFUL
392,281900000,282200000,F,FORGETFUL
393,282200000,282800000,AH0,FORGETFUL
394,282800000,283200000,L,FORGETFUL
395,283200000,283200000,sp,FORGETFUL
396,283200000,283700000,AH0,OF
397,283700000,284000000,V,OF
398,284000000,284000000,sp,OF
399,284000000,284300000,HH,HER
400,284300000,285500000,ER0,HER
401,285500000,285500000,sp,HER
402,285500000,285800000,P,PRESENT
403,285800000,287300000,ER0,PRESENT
404,287300000,287700000,Z,PRESENT
405,287700000,288000000,EH1,PRESENT
406,288000000,288800000,N,PRESENT
407,288800000,289100000,T,PRESENT
408,289100000,289100000,sp,PRESENT
409,289100000,289600000,K,CONDITION
410,289600000,290500000,AH0,CONDITION
411,290500000,290800000,N,CONDITION
412,290800000,291100000,D,CONDITION
413,291100000,292600000,IH1,CONDITION
414,292600000,292900000,SH,CONDITION
415,292900000,293600000,AH0,CONDITION
416,293600000,297800000,N,CONDITION
417,297800000,297800000,sp,CONDITION
418,297800000,298100000,S,STARTED
419,298100000,300700000,T,STARTED
420,300700000,301700000,AA1,STARTED
421,301700000,302400000,R,STARTED
422,302400000,302700000,T,STARTED
423,302700000,303600000,AH0,STARTED
424,303600000,303900000,D,STARTED
425,303900000,303900000,sp,STARTED
426,303900000,304200000,AH1,UP
427,304200000,304500000,P,UP
428,304500000,304500000,sp,UP
429,304500000,304800000,F,FROM
430,304800000,305300000,ER0,FROM
431,305300000,305600000,M,FROM
432,305600000,305600000,sp,FROM
433,305600000,305900000,DH,THE
434,305900000,306400000,AH0,THE
435,306400000,306400000,sp,THE
436,306400000,307100000,K,COUCH
437,307100000,308900000,AW1,COUCH
438,308900000,309500000,CH,COUCH
439,309500000,309500000,sp,COUCH
440,309500000,310300000,AE1,AND
441,310300000,310700000,N,AND
442,310700000,310700000,sp,AND
443,310700000,311000000,P,PURSUED
444,311000000,312500000,ER0,PURSUED
445,312500000,312800000,S,PURSUED
446,312800000,314500000,UW1,PURSUED
447,314500000,314800000,D,PURSUED
448,314800000,314800000,sp,PURSUED
449,314800000,315100000,DH,THE
450,315100000,315600000,AH0,THE
451,315600000,315600000,sp,THE
452,315600000,316400000,M,MOUSE
453,316400000,318500000,AW1,MOUSE
454,318500000,318800000,S,MOUSE
455,318800000,318800000,sp,MOUSE
456,318800000,319100000,W,WISHING
457,319100000,320300000,IH1,WISHING
458,320300000,320800000,SH,WISHING
459,320800000,321300000,IH0,WISHING
460,321300000,321900000,NG,WISHING
461,321900000,321900000,sp,WISHING
462,321900000,322200000,T,TO
463,322200000,324500000,AH0,TO
464,324500000,324500000,sp,TO
465,324500000,324800000,IY1,EAT
466,324800000,325600000,T,EAT
467,325600000,325600000,sp,EAT
468,325600000,326100000,IH1,IT
469,326100000,326400000,T,IT
470,326400000,326400000,sp,IT
471,326400000,326700000,V,VENUS
472,326700000,328600000,IY1,VENUS
473,328600000,329800000,N,VENUS
474,329800000,331100000,AH0,VENUS
475,331100000,335900000,S,VENUS
476,335900000,335900000,sp,VENUS
477,335900000,336500000,W,WAS
478,336500000,340700000,AH0,WAS
479,340700000,341000000,Z,WAS
480,341000000,341000000,sp,WAS
481,341000000,341300000,M,MUCH
482,341300000,343100000,AH1,MUCH
483,343100000,343400000,CH,MUCH
484,343400000,343400000,sp,MUCH
485,343400000,343900000,D,DISAPPOINTED
486,343900000,344200000,IH2,DISAPPOINTED
487,344200000,344900000,S,DISAPPOINTED
488,344900000,346400000,AH0,DISAPPOINTED
489,346400000,346700000,P,DISAPPOINTED
490,346700000,347500000,OY1,DISAPPOINTED
491,347500000,347800000,N,DISAPPOINTED
492,347800000,349700000,IH0,DISAPPOINTED
493,349700000,350800000,D,DISAPPOINTED
494,350800000,350800000,sp,DISAPPOINTED
495,350800000,351400000,AH0,AND
496,351400000,351800000,N,AND
497,351800000,351800000,sp,AND
498,351800000,352300000,AH0,AGAIN
499,352300000,353000000,G,AGAIN
500,353000000,353800000,EH1,AGAIN
501,353800000,354600000,N,AGAIN
502,354600000,354600000,sp,AGAIN
503,354600000,355900000,K,CAUSED
504,355900000,357200000,AO1,CAUSED
505,357200000,357800000,Z,CAUSED
506,357800000,358400000,D,CAUSED
507,358400000,358400000,sp,CAUSED
508,358400000,359100000,HH,HER
509,359100000,360000000,ER1,HER
510,360000000,360000000,sp,HER
511,360000000,361200000,T,TO
512,361200000,362300000,UW1,TO
513,362300000,362300000,sp,TO
514,362300000,362600000,R,RETURN
515,362600000,363500000,IH0,RETURN
516,363500000,363800000,T,RETURN
517,363800000,364800000,ER1,RETURN
518,364800000,365100000,N,RETURN
519,365100000,365100000,sp,RETURN
520,365100000,366000000,T,TO
521,366000000,367300000,UW1,TO
522,367300000,367300000,sp,TO
523,367300000,368700000,HH,HER
524,368700000,369700000,ER1,HER
525,369700000,369700000,sp,HER
526,369700000,370000000,F,FORMER
527,370000000,370500000,AO1,FORMER
528,370500000,371300000,R,FORMER
529,371300000,371600000,M,FORMER
530,371600000,374800000,ER0,FORMER
531,374800000,374800000,sp,FORMER
532,374800000,375100000,SH,SHAPE
533,375100000,375400000,EY1,SHAPE
534,375400000,380200000,P,SHAPE
535,380200000,380200000,sp,SHAPE
536,380200000,381000000,N,NATURE
537,381000000,382500000,EY1,NATURE
538,382500000,383300000,CH,NATURE
539,383300000,385100000,ER0,NATURE
540,385100000,385100000,sp,NATURE
541,385100000,385400000,IH0,EXCEEDS
542,385400000,387100000,K,EXCEEDS
543,387100000,387500000,S,EXCEEDS
544,387500000,389100000,IY1,EXCEEDS
545,389100000,390500000,D,EXCEEDS
546,390500000,390800000,Z,EXCEEDS
547,390800000,390800000,sp,EXCEEDS
548,390800000,391100000,N,NURTURE
549,391100000,392600000,ER1,NURTURE
550,392600000,393400000,CH,NURTURE
551,393400000,395900000,ER0,NURTURE
552,395900000,395900000,sp,NURTURE
553,395900000,401200000,sil,sil
